Store,Date,Weekly_Sales,Monthly0_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
13,6/7/2012,2184980.35,Jun,0,79.2,3.63,130.7196333,5.765
13,7/13/2012,2002750.99,Jul,0,83.7,3.6,130.683,5.765
13,7/20/2012,2053089.32,Jul,0,75.7,3.56,130.7012903,5.765
13,7/27/2012,1914430.53,Jul,0,80.4,3.54,130.7195806,5.765
13,3/8/2012,2044148.23,Mar,0,82,3.51,130.737871,5.765
13,10/8/2012,2041019.92,Oct,0,81.7,3.51,130.7561613,5.765
13,8/17/2012,2095769.18,Aug,0,79.4,3.54,130.7909677,5.765
13,8/24/2012,2059458.25,Aug,0,77.4,3.58,130.8381613,5.765
13,8/31/2012,2073855.42,Aug,0,79.2,3.62,130.8853548,5.765
13,7/9/2012,2165796.31,Jul,1,70.7,3.69,130.9325484,5.765
13,9/14/2012,1919917.03,Sep,0,68.6,3.75,130.9776667,5.765
13,9/21/2012,1938379.66,Sep,0,68,3.82,131.0103333,5.765
13,9/28/2012,1927664.11,Sep,0,64.8,3.82,131.043,5.765
13,5/10/2012,2041918.74,May,0,61.8,3.81,131.0756667,5.621
13,12/10/2012,1999079.44,Dec,0,55.1,3.8,131.1083333,5.621
13,10/19/2012,2018010.15,Oct,0,52.1,3.78,131.1499677,5.621
13,10/26/2012,2035189.66,Oct,0,47,3.75,131.1930968,5.621
14,5/2/2010,2623469.95,May,0,27.3,2.78,181.8711898,8.992
14,12/2/2010,1704218.84,Dec,1,27.7,2.77,181.982317,8.992
14,2/19/2010,2204556.7,Feb,0,31.3,2.75,182.0347816,8.992
14,2/26/2010,2095591.63,Feb,0,34.9,2.75,182.0774691,8.992
14,5/3/2010,2237544.75,May,0,37.1,2.78,182.1201566,8.992
14,12/3/2010,2156035.06,Dec,0,45.8,2.82,182.1628441,8.992
14,3/19/2010,2066219.3,Mar,0,48.8,2.84,182.0779857,8.992
14,3/26/2010,2050396.27,Mar,0,54.4,2.85,181.9718697,8.992
14,2/4/2010,2495630.51,Feb,0,47.7,2.85,181.8657537,8.899
14,9/4/2010,2258781.28,Sep,0,65.4,2.87,181.7596377,8.899
14,4/16/2010,2121788.61,Apr,0,54.3,2.9,181.6924769,8.899
14,4/23/2010,2138144.91,Apr,0,53.5,2.9,181.6772564,8.899
14,4/30/2010,2082355.12,Apr,0,53.2,2.92,181.6620359,8.899
14,7/5/2010,2370116.52,Jul,0,70.8,2.97,181.6468154,8.899
14,5/14/2010,2129771.13,May,0,54.3,2.98,181.6612792,8.899
14,5/21/2010,2108187.1,May,0,62.6,2.96,181.8538486,8.899
14,5/28/2010,2227152.16,May,0,69.3,2.9,182.0464181,8.899
14,4/6/2010,2363601.47,Apr,0,75.9,2.85,182.2389876,8.899
14,11/6/2010,2249570.04,Nov,0,69.7,2.81,182.4315571,8.899
14,6/18/2010,2248645.59,Jun,0,72.6,2.78,182.4424199,8.899
14,6/25/2010,2246179.91,Jun,0,79.3,2.81,182.3806,8.899
14,2/7/2010,2334788.42,Feb,0,76.6,2.81,182.3187801,8.743
14,9/7/2010,2236209.13,Sep,0,82.4,2.79,182.2569603,8.743
14,7/16/2010,2130287.27,Jul,0,77.8,2.78,182.2604411,8.743
14,7/23/2010,2044155.39,Jul,0,81.5,2.77,182.3509895,8.743
14,7/30/2010,2054843.28,Jul,0,79.8,2.78,182.4415378,8.743
14,6/8/2010,2219813.5,Jun,0,77.2,2.78,182.5320862,8.743
14,8/13/2010,2052984.81,Aug,0,78.4,2.81,182.6226346,8.743
14,8/20/2010,2057138.31,Aug,0,76,2.78,182.6165205,8.743
14,8/27/2010,2020332.07,Aug,0,71.4,2.75,182.6104063,8.743
14,3/9/2010,2182563.66,Mar,0,78.4,2.71,182.6042922,8.743
14,10/9/2010,2191767.76,Oct,1,70.9,2.7,182.598178,8.743
14,9/17/2010,1953539.85,Sep,0,66.6,2.71,182.622509,8.743
14,9/24/2010,1879891.13,Sep,0,68.6,2.71,182.6696737,8.743
14,1/10/2010,1855703.66,Jan,0,70.6,2.71,182.7168385,8.724
14,8/10/2010,2091663.2,Aug,0,56.5,2.76,182.7640032,8.724
14,10/15/2010,1932162.63,Oct,0,58.6,2.87,182.8106203,8.724
14,10/22/2010,1936621.09,Oct,0,53.2,2.92,182.8558685,8.724
14,10/29/2010,1984768.34,Oct,0,61.3,2.92,182.9011166,8.724
14,5/11/2010,2078417.47,May,0,45.6,2.92,182.9463648,8.724
14,12/11/2010,2092189.06,Dec,0,46.1,2.93,182.9916129,8.724
14,11/19/2010,1968462.58,Nov,0,50,3,182.8989385,8.724
14,11/26/2010,2921709.71,Nov,1,46.2,3.04,182.7832769,8.724
14,3/12/2010,2258489.63,Mar,0,40.9,3.05,182.6676154,8.724
14,10/12/2010,2600519.26,Oct,0,30.5,3.11,182.5519538,8.724
14,12/17/2010,2762861.41,Dec,0,30.5,3.14,182.517732,8.724
14,12/24/2010,3818686.45,Dec,0,30.6,3.14,182.54459,8.724
14,12/31/2010,1623716.46,Dec,1,29.7,3.18,182.5714479,8.724
14,7/1/2011,1864746.1,Jul,0,34.3,3.19,182.5983058,8.549
14,1/14/2011,1699095.9,Jan,0,24.8,3.21,182.6585782,8.549
14,1/21/2011,1743188.87,Jan,0,30.6,3.23,182.9193368,8.549
14,1/28/2011,1613718.38,Jan,0,24,3.24,183.1800955,8.549
14,4/2/2011,1995891.87,Apr,0,28.7,3.23,183.4408542,8.549
14,11/2/2011,1980405.03,Nov,1,30.3,3.24,183.7016129,8.549
14,2/18/2011,2019031.67,Feb,0,40.7,3.25,183.9371353,8.549
14,2/25/2011,1875708.88,Feb,0,35.8,3.27,184.1625632,8.549
14,4/3/2011,2041215.61,Apr,0,38.6,3.43,184.3879911,8.549
14,11/3/2011,1931104.67,Nov,0,45,3.58,184.613419,8.549
14,3/18/2011,1932491.42,Mar,0,46.7,3.63,184.809719,8.549
14,3/25/2011,1879451.23,Mar,0,41.8,3.62,184.9943679,8.549
14,1/4/2011,1869110.55,Jan,0,37.3,3.64,185.1790167,8.521
14,8/4/2011,2037798.88,Aug,0,48.7,3.72,185.3636656,8.521
14,4/15/2011,1974960.86,Apr,0,53.7,3.82,185.5339821,8.521
14,4/22/2011,2256461.39,Apr,0,53,3.89,185.6684673,8.521
14,4/29/2011,1930617.64,Apr,0,66.2,3.96,185.8029526,8.521
14,6/5/2011,2095599.93,Jun,0,58.2,4.05,185.9374378,8.521
14,5/13/2011,2004330.3,May,0,60.4,4.07,186.0719231,8.521
14,5/20/2011,1959967.8,May,0,62.3,4.06,185.9661154,8.521
14,5/27/2011,2080694.24,May,0,69.7,3.98,185.8603077,8.521
14,3/6/2011,2079899.47,Mar,0,76.4,3.92,185.7545,8.521
14,10/6/2011,2132446,Oct,0,73.9,3.88,185.6486923,8.521
14,6/17/2011,2082083.34,Jun,0,69.3,3.84,185.6719333,8.521
14,6/24/2011,2069523.52,Jun,0,74.8,3.8,185.7919609,8.521
14,1/7/2011,2074668.19,Jan,0,74,3.75,185.9119885,8.625
14,8/7/2011,2063401.06,Aug,0,77.5,3.71,186.032016,8.625
14,7/15/2011,1953544.76,Jul,0,78.5,3.76,186.1399808,8.625
14,7/22/2011,1882070.88,Jul,0,82.3,3.81,186.2177885,8.625
14,7/29/2011,1871021.01,Jul,0,81.3,3.83,186.2955962,8.625
14,5/8/2011,2066020.69,May,0,78.2,3.84,186.3734038,8.625
14,12/8/2011,1928773.82,Dec,0,77,3.81,186.4512115,8.625
14,8/19/2011,1896873.99,Aug,0,73,3.75,186.5093071,8.625
14,8/26/2011,2273470.62,Aug,0,72.6,3.7,186.5641172,8.625
14,2/9/2011,1750891.47,Feb,0,70.6,3.7,186.6189274,8.625
14,9/9/2011,2202742.9,Sep,1,71.5,3.74,186.6737376,8.625
14,9/16/2011,1864637.89,Sep,0,69.2,3.74,186.8024,8.625
14,9/23/2011,1871555.64,Sep,0,63.8,3.71,187.0295321,8.625
14,9/30/2011,1809989.29,Sep,0,70.7,3.64,187.2566641,8.625
14,7/10/2011,2078796.76,Jul,0,55.8,3.58,187.4837962,8.523
14,10/14/2011,1890870.75,Oct,0,63.8,3.54,187.6917481,8.523
14,10/21/2011,2009004.59,Oct,0,59.6,3.57,187.7846197,8.523
14,10/28/2011,2056846.12,Oct,0,51.8,3.57,187.8774913,8.523
14,4/11/2011,2174056.71,Apr,0,43.9,3.55,187.9703629,8.523
14,11/11/2011,2081534.65,Nov,0,47.6,3.53,188.0632345,8.523
14,11/18/2011,1969360.72,Nov,0,51.3,3.53,188.1983654,8.523
14,11/25/2011,2685351.81,Nov,1,48.7,3.49,188.3504,8.523
14,2/12/2011,2143080.57,Feb,0,50.2,3.45,188.5024346,8.523
14,9/12/2011,2470581.29,Sep,0,46.6,3.42,188.6544692,8.523
14,12/16/2011,2594363.09,Dec,0,39.9,3.41,188.7979349,8.523
14,12/23/2011,3369068.99,Dec,0,42.3,3.39,188.9299752,8.523
14,12/30/2011,1914148.89,Dec,1,37.8,3.39,189.0620155,8.523
14,6/1/2012,1859144.96,Jun,0,35.9,3.42,189.1940558,8.424
14,1/13/2012,1696248.27,Jan,0,41.2,3.51,189.3260962,8.424
14,1/20/2012,1789113.32,Jan,0,31.8,3.53,189.4214733,8.424
14,1/27/2012,1595362.27,Jan,0,37.9,3.57,189.5168505,8.424
14,3/2/2012,1877410.36,Mar,0,43,3.62,189.6122277,8.424
14,10/2/2012,2077256.24,Oct,1,37,3.64,189.7076048,8.424
14,2/17/2012,2020550.99,Feb,0,36.8,3.69,189.8424834,8.424
14,2/24/2012,1875040.16,Feb,0,42.9,3.74,190.0069881,8.424
14,2/3/2012,1926004.99,Feb,0,41.6,3.82,190.1714927,8.424
14,9/3/2012,2020839.31,Sep,0,45.5,3.85,190.3359973,8.424
14,3/16/2012,1941040.5,Mar,0,50.6,3.86,190.4618964,8.424
14,3/23/2012,1893447.71,Mar,0,59.4,3.9,190.5363213,8.424
14,3/30/2012,1905033.01,Mar,0,50,3.95,190.6107463,8.424
14,6/4/2012,2376022.26,Jun,0,49.7,4,190.6851712,8.567
14,4/13/2012,1912909.69,Apr,0,51.8,4.04,190.7595962,8.567
14,4/20/2012,1875686.44,Apr,0,63.1,4.03,190.8138013,8.567
14,4/27/2012,1784029.95,Apr,0,53.2,4,190.8680064,8.567
14,4/5/2012,1949354.29,Apr,0,55.2,3.95,190.9222115,8.567
14,11/5/2012,1987531.05,Nov,0,61.2,3.89,190.9764167,8.567
14,5/18/2012,1932233.17,May,0,66.3,3.85,190.9964479,8.567
14,5/25/2012,2030869.61,May,0,67.2,3.8,191.0028096,8.567
14,1/6/2012,2049485.49,Jan,0,74.5,3.74,191.0091712,8.567
14,8/6/2012,2099615.88,Aug,0,64.3,3.69,191.0155329,8.567
14,6/15/2012,1905733.68,Jun,0,71.9,3.62,191.0299731,8.567
14,6/22/2012,1660228.88,Jun,0,74.2,3.56,191.0646096,8.567
14,6/29/2012,1591835.02,Jun,0,75.2,3.51,191.0992462,8.567
14,6/7/2012,1862128.95,Jun,0,83,3.48,191.1338827,8.684
14,7/13/2012,1544422.35,Jul,0,80,3.52,191.1685192,8.684
14,7/20/2012,1553250.16,Jul,0,78.9,3.57,191.1670428,8.684
14,7/27/2012,1479514.66,Jul,0,77.2,3.65,191.1655664,8.684
14,3/8/2012,1656886.46,Mar,0,76.6,3.65,191.16409,8.684
14,10/8/2012,1648570.03,Oct,0,78.7,3.72,191.1626135,8.684
14,8/17/2012,1660433.3,Aug,0,75.7,3.81,191.2284919,8.684
14,8/24/2012,1621841.33,Aug,0,72.6,3.83,191.3448865,8.684
14,8/31/2012,1613342.19,Aug,0,75.1,3.87,191.461281,8.684
14,7/9/2012,1904512.34,Jul,1,75.7,3.91,191.5776756,8.684
14,9/14/2012,1554794.22,Sep,0,67.9,3.95,191.69985,8.684
14,9/21/2012,1565352.46,Sep,0,65.3,4.04,191.8567038,8.684
14,9/28/2012,1522512.2,Sep,0,64.9,4,192.0135577,8.684
14,5/10/2012,1687592.16,May,0,64.9,3.98,192.1704115,8.667
14,12/10/2012,1639585.61,Dec,0,54.5,4,192.3272654,8.667
14,10/19/2012,1590274.72,Oct,0,56.5,3.97,192.3308542,8.667
14,10/26/2012,1704357.62,Oct,0,58.8,3.88,192.3088989,8.667
15,5/2/2010,652122.44,May,0,19.8,2.95,131.5279032,8.35
15,12/2/2010,682447.1,Dec,1,22,2.94,131.5866129,8.35
15,2/19/2010,660838.75,Feb,0,27.5,2.91,131.637,8.35
15,2/26/2010,564883.2,Feb,0,29.9,2.91,131.686,8.35
15,5/3/2010,605325.43,May,0,31.8,2.92,131.735,8.35
15,12/3/2010,604173.59,Dec,0,41.4,2.94,131.784,8.35
15,3/19/2010,593710.67,Mar,0,44.7,2.96,131.8242903,8.35
15,3/26/2010,592111.49,Mar,0,39.5,2.96,131.863129,8.35
15,2/4/2010,718470.71,Feb,0,45.3,2.96,131.9019677,8.185
15,9/4/2010,634605.77,Sep,0,57.8,2.99,131.9408065,8.185
15,4/16/2010,641208.65,Apr,0,49.6,3.01,131.9809,8.185
15,4/23/2010,643097.6,Apr,0,46.5,3.02,132.0226667,8.185
15,4/30/2010,570791.11,Apr,0,49.1,3.04,132.0644333,8.185
15,7/5/2010,661348.88,Jul,0,63.2,3.1,132.1062,8.185
15,5/14/2010,594385.2,May,0,47.1,3.11,132.152129,8.185
15,5/21/2010,616598.1,May,0,59.1,3.1,132.2230323,8.185
15,5/28/2010,744772.88,May,0,70.6,3.05,132.2939355,8.185
15,4/6/2010,693192.5,Apr,0,70,3.01,132.3648387,8.185
15,11/6/2010,619337.29,Nov,0,61,2.97,132.4357419,8.185
15,6/18/2010,652329.53,Jun,0,65.8,2.94,132.4733333,8.185
15,6/25/2010,672194.03,Jun,0,72.8,2.96,132.4976,8.185
15,2/7/2010,709337.11,Feb,0,66.1,2.96,132.5218667,8.099
15,9/7/2010,691497.62,Sep,0,77.3,2.94,132.5461333,8.099
15,7/16/2010,633203.69,Jul,0,72.8,2.93,132.5667742,8.099
15,7/23/2010,598553.43,Jul,0,73.2,2.92,132.5825806,8.099
15,7/30/2010,619224.06,Jul,0,72,2.93,132.5983871,8.099
15,6/8/2010,639651.24,Jun,0,72.7,2.94,132.6141935,8.099
15,8/13/2010,622437.08,Aug,0,72.2,2.92,132.63,8.099
15,8/20/2010,637090.44,Aug,0,71.1,2.91,132.6616129,8.099
15,8/27/2010,649791.15,Aug,0,65.1,2.88,132.6932258,8.099
15,3/9/2010,638647.21,Mar,0,73.2,2.86,132.7248387,8.099
15,10/9/2010,641965.2,Oct,1,62.4,2.84,132.7564516,8.099
15,9/17/2010,583210.87,Sep,0,57.9,2.85,132.7670667,8.099
15,9/24/2010,548542.47,Sep,0,62.5,2.84,132.7619333,8.099
15,1/10/2010,566945.95,Jan,0,59.7,2.84,132.7568,8.067
15,8/10/2010,591603.79,Aug,0,52.2,2.9,132.7516667,8.067
15,10/15/2010,577011.26,Oct,0,50,3,132.7633548,8.067
15,10/22/2010,600395.73,Oct,0,47.1,3.05,132.8170968,8.067
15,10/29/2010,598301.5,Oct,0,55.1,3.06,132.8708387,8.067
15,5/11/2010,612987.64,May,0,40.3,3.05,132.9245806,8.067
15,12/11/2010,619639.74,Dec,0,39.6,3.06,132.9783226,8.067
15,11/19/2010,608200.81,Nov,0,44.1,3.14,132.9172,8.067
15,11/26/2010,1120018.92,Nov,1,40.7,3.19,132.8369333,8.067
15,3/12/2010,754134.95,Mar,0,36,3.2,132.7566667,8.067
15,10/12/2010,847294.04,Oct,0,24,3.25,132.6764,8.067
15,12/17/2010,983825.15,Dec,0,25.3,3.3,132.6804516,8.067
15,12/24/2010,1368318.17,Dec,0,25.1,3.31,132.7477419,8.067
15,12/31/2010,543754.17,Dec,1,26.5,3.34,132.8150323,8.067
15,7/1/2011,509640.77,Jul,0,30.5,3.35,132.8823226,7.771
15,1/14/2011,479424.2,Jan,0,19.5,3.37,132.9510645,7.771
15,1/21/2011,487311.03,Jan,0,21.8,3.39,133.0285161,7.771
15,1/28/2011,481119.6,Jan,0,19.6,3.4,133.1059677,7.771
15,4/2/2011,556550.85,Apr,0,20.7,3.4,133.1834194,7.771
15,11/2/2011,582864.35,Nov,1,21.6,3.42,133.260871,7.771
15,2/18/2011,649993.5,Feb,0,33.1,3.42,133.3701429,7.771
15,2/25/2011,547564.09,Feb,0,20.9,3.45,133.4921429,7.771
15,4/3/2011,573374.49,Apr,0,28.2,3.6,133.6141429,7.771
15,11/3/2011,537035.28,Nov,0,34.3,3.75,133.7361429,7.771
15,3/18/2011,551553.99,Mar,0,40.2,3.8,133.8492258,7.771
15,3/25/2011,527389.28,Mar,0,32.6,3.79,133.9587419,7.771
15,1/4/2011,542556.05,Jan,0,30.3,3.81,134.0682581,7.658
15,8/4/2011,587370.81,Aug,0,40.9,3.9,134.1777742,7.658
15,4/15/2011,607691.36,Apr,0,48.6,3.98,134.2784667,7.658
15,4/22/2011,655318.26,Apr,0,41.4,4.06,134.3571,7.658
15,4/29/2011,560764.41,Apr,0,55.5,4.12,134.4357333,7.658
15,6/5/2011,630522.67,Jun,0,49.9,4.19,134.5143667,7.658
15,5/13/2011,630482.91,May,0,57.1,4.21,134.593,7.658
15,5/20/2011,593941.9,May,0,57.2,4.2,134.6803871,7.658
15,5/27/2011,636193.24,May,0,65.9,4.13,134.7677742,7.658
15,3/6/2011,695396.19,Mar,0,69.8,4.07,134.8551613,7.658
15,10/6/2011,642679.81,Oct,0,69.9,4.03,134.9425484,7.658
15,6/17/2011,639928.85,Jun,0,63.9,3.99,135.0837333,7.658
15,6/24/2011,656594.95,Jun,0,70,3.96,135.2652667,7.658
15,1/7/2011,674669.16,Jan,0,67.4,3.92,135.4468,7.806
15,8/7/2011,635118.48,Aug,0,73.5,3.89,135.6283333,7.806
15,7/15/2011,624114.56,Jul,0,73.3,3.92,135.7837419,7.806
15,7/22/2011,607475.44,Jul,0,80,3.97,135.8738387,7.806
15,7/29/2011,577511.02,Jul,0,74.7,4,135.9639355,7.806
15,5/8/2011,607961.21,May,0,73.6,4.02,136.0540323,7.806
15,12/8/2011,590836.37,Dec,0,70.6,4,136.144129,7.806
15,8/19/2011,599488.98,Aug,0,70.4,3.94,136.183129,7.806
15,8/26/2011,605413.17,Aug,0,69.2,3.91,136.2136129,7.806
15,2/9/2011,649159.68,Feb,0,67.6,3.88,136.2440968,7.806
15,9/9/2011,607593.51,Sep,1,67.6,3.93,136.2745806,7.806
15,9/16/2011,545052.34,Sep,0,62.1,3.94,136.3145,7.806
15,9/23/2011,545570.86,Sep,0,59,3.9,136.367,7.806
15,9/30/2011,521297.31,Sep,0,64.9,3.86,136.4195,7.806
15,7/10/2011,579068.88,Jul,0,51.2,3.77,136.472,7.866
15,10/14/2011,537300.94,Oct,0,61.3,3.74,136.5150968,7.866
15,10/21/2011,603318.89,Oct,0,51.7,3.76,136.5017742,7.866
15,10/28/2011,589842.69,Oct,0,45.5,3.76,136.4884516,7.866
15,4/11/2011,615121.78,Apr,0,43.4,3.74,136.475129,7.866
15,11/11/2011,618949.82,Nov,0,47.1,3.72,136.4618065,7.866
15,11/18/2011,597856.51,Nov,0,46.5,3.72,136.4666667,7.866
15,11/25/2011,1066478.1,Nov,1,41.1,3.69,136.4788,7.866
15,2/12/2011,699028.66,Feb,0,45.7,3.67,136.4909333,7.866
15,9/12/2011,764565.55,Sep,0,38.5,3.63,136.5030667,7.866
15,12/16/2011,870415.49,Dec,0,35.5,3.61,136.5335161,7.866
15,12/23/2011,1182691.87,Dec,0,34.9,3.59,136.5883871,7.866
15,12/30/2011,603460.79,Dec,1,31.4,3.57,136.6432581,7.866
15,6/1/2012,516087.65,Jun,0,30.2,3.58,136.698129,7.943
15,1/13/2012,454183.42,Jan,0,36.3,3.67,136.753,7.943
15,1/20/2012,492721.85,Jan,0,21.4,3.71,136.8564194,7.943
15,1/27/2012,466045.63,Jan,0,30.9,3.74,136.9598387,7.943
15,3/2/2012,523831.64,Mar,0,35.3,3.8,137.0632581,7.943
15,10/2/2012,628218.22,Oct,1,31.9,3.83,137.1666774,7.943
15,2/17/2012,598502.83,Feb,0,30.3,3.87,137.2583103,7.943
15,2/24/2012,561137.06,Feb,0,33.2,3.92,137.3411034,7.943
15,2/3/2012,541292.64,Feb,0,33.2,3.98,137.4238966,7.943
15,9/3/2012,545120.67,Sep,0,37,4.02,137.5066897,7.943
15,3/16/2012,570611.23,Mar,0,47.4,4.02,137.5843871,7.943
15,3/23/2012,565481.88,Mar,0,58.9,4.05,137.6552903,7.943
15,3/30/2012,557547.25,Mar,0,42.6,4.1,137.7261935,7.943
15,6/4/2012,659950.36,Jun,0,40,4.14,137.7970968,8.15
15,4/13/2012,558585.13,Apr,0,43.5,4.19,137.868,8.15
15,4/20/2012,534780.57,Apr,0,54.5,4.17,137.9230667,8.15
15,4/27/2012,527402.62,Apr,0,41.6,4.16,137.9781333,8.15
15,4/5/2012,577868.38,Apr,0,51,4.12,138.0332,8.15
15,11/5/2012,579539.95,Nov,0,54.2,4.05,138.0882667,8.15
15,5/18/2012,600050.98,May,0,58.8,4.03,138.1065806,8.15
15,5/25/2012,693780.42,May,0,68,3.98,138.1101935,8.15
15,1/6/2012,663971.26,Jan,0,67.6,3.92,138.1138065,8.15
15,8/6/2012,611390.67,Aug,0,59.4,3.87,138.1174194,8.15
15,6/15/2012,636737.65,Jun,0,67.7,3.79,138.1295333,8.15
15,6/22/2012,687085.6,Jun,0,74.3,3.72,138.1629,8.15
15,6/29/2012,624099.48,Jun,0,68.9,3.67,138.1962667,8.15
15,6/7/2012,678024.75,Jun,0,74.6,3.65,138.2296333,8.193
15,7/13/2012,591335.5,Jul,0,72.6,3.69,138.263,8.193
15,7/20/2012,592369.22,Jul,0,75.3,3.73,138.2331935,8.193
15,7/27/2012,571190.83,Jul,0,73.9,3.82,138.2033871,8.193
15,3/8/2012,590739.62,Mar,0,73.1,3.82,138.1735806,8.193
15,10/8/2012,590453.63,Oct,0,74,3.86,138.1437742,8.193
15,8/17/2012,579738.2,Aug,0,70.3,3.96,138.1857097,8.193
15,8/24/2012,606210.77,Aug,0,67,4,138.2814516,8.193
15,8/31/2012,610185.32,Aug,0,71.4,4.03,138.3771935,8.193
15,7/9/2012,587259.82,Jul,1,71.6,4.08,138.4729355,8.193
15,9/14/2012,527509.76,Sep,0,65.4,4.09,138.5673,8.193
15,9/21/2012,533161.64,Sep,0,60.3,4.2,138.6534,8.193
15,9/28/2012,553901.97,Sep,0,57.1,4.16,138.7395,8.193
15,5/10/2012,573498.64,May,0,59.6,4.15,138.8256,7.992
15,12/10/2012,551799.63,Dec,0,49.1,4.19,138.9117,7.992
15,10/19/2012,555652.77,Oct,0,52.9,4.15,138.8336129,7.992
15,10/26/2012,558473.6,Oct,0,55.8,4.07,138.7281613,7.992
16,5/2/2010,477409.3,May,0,19.8,2.58,189.3816974,7.039
16,12/2/2010,472044.28,Dec,1,20.9,2.57,189.4642725,7.039
16,2/19/2010,469868.7,Feb,0,21.1,2.55,189.5340998,7.039
16,2/26/2010,443242.17,Feb,0,18.1,2.59,189.6018023,7.039
16,5/3/2010,444181.85,May,0,27.9,2.62,189.6695049,7.039
16,12/3/2010,445393.74,Dec,0,28.6,2.68,189.7372075,7.039
16,3/19/2010,504307.35,Mar,0,33.5,2.69,189.734262,7.039
16,3/26/2010,483177.2,Mar,0,29.9,2.72,189.7195417,7.039
16,2/4/2010,490503.69,Feb,0,36.2,2.73,189.7048215,6.842
16,9/4/2010,424083.99,Sep,0,34.2,2.75,189.6901012,6.842
16,4/16/2010,436312.41,Apr,0,45.7,2.77,189.6628845,6.842
16,4/23/2010,370230.94,Apr,0,44.9,2.78,189.6190057,6.842
16,4/30/2010,383550.93,Apr,0,37.8,2.77,189.575127,6.842
16,7/5/2010,403217.22,Jul,0,37.4,2.77,189.5312483,6.842
16,5/14/2010,401770.9,May,0,41.3,2.79,189.4904116,6.842
16,5/21/2010,435300.51,May,0,47.3,2.78,189.467827,6.842
16,5/28/2010,479430,May,0,52.1,2.74,189.4452425,6.842
16,4/6/2010,516295.81,Apr,0,53.8,2.7,189.422658,6.842
16,11/6/2010,535587.31,Nov,0,62.6,2.68,189.4000734,6.842
16,6/18/2010,540149.85,Jun,0,52.4,2.67,189.4185259,6.842
16,6/25/2010,546554.96,Jun,0,62.4,2.71,189.4533931,6.842
16,2/7/2010,610641.42,Feb,0,64.4,2.73,189.4882603,6.868
16,9/7/2010,614253.33,Sep,0,61.8,2.71,189.5231276,6.868
16,7/16/2010,586583.69,Jul,0,67.7,2.7,189.6125456,6.868
16,7/23/2010,588344.18,Jul,0,70.7,2.69,189.774698,6.868
16,7/30/2010,562633.67,Jul,0,70.7,2.69,189.9368504,6.868
16,6/8/2010,586936.45,Jun,0,67.4,2.69,190.0990028,6.868
16,8/13/2010,543757.97,Aug,0,63.9,2.72,190.2611552,6.868
16,8/20/2010,521516.96,Aug,0,63.6,2.73,190.2948237,6.868
16,8/27/2010,581010.52,Aug,0,65.7,2.73,190.3284922,6.868
16,3/9/2010,542087.89,Mar,0,58,2.77,190.3621607,6.868
16,10/9/2010,537518.57,Oct,1,57.2,2.78,190.3958293,6.868
16,9/17/2010,522049.52,Sep,0,56.6,2.8,190.4688287,6.868
16,9/24/2010,511330.32,Sep,0,58.2,2.79,190.5713264,6.868
16,1/10/2010,463977.54,Jan,0,59.4,2.76,190.6738241,6.986
16,8/10/2010,442894.2,Aug,0,54.3,2.75,190.7763218,6.986
16,10/15/2010,452169.28,Oct,0,45,2.76,190.8623087,6.986
16,10/22/2010,541216.92,Oct,0,45.8,2.76,190.9070184,6.986
16,10/29/2010,495022.51,Oct,0,35.8,2.75,190.951728,6.986
16,5/11/2010,446905.02,May,0,39.9,2.73,190.9964377,6.986
16,12/11/2010,453632.76,Dec,0,34,2.74,191.0411474,6.986
16,11/19/2010,458634.68,Nov,0,27.3,2.76,191.0312172,6.986
16,11/26/2010,651837.77,Nov,1,23.5,2.74,191.0121805,6.986
16,3/12/2010,512260.59,Mar,0,23.7,2.71,190.9931437,6.986
16,10/12/2010,570103.64,Oct,0,32,2.73,190.9741069,6.986
16,12/17/2010,648652.01,Dec,0,26,2.78,191.0303376,6.986
16,12/24/2010,1004730.69,Dec,0,32.5,2.78,191.1430189,6.986
16,12/31/2010,575317.38,Dec,1,19.7,2.83,191.2557002,6.986
16,7/1/2011,573545.96,Jul,0,12.4,2.88,191.3683815,6.614
16,1/14/2011,470365.59,Jan,0,17.5,2.91,191.4784939,6.614
16,1/21/2011,462888.13,Jan,0,28.6,2.97,191.5731924,6.614
16,1/28/2011,448391.99,Jan,0,20.8,3.01,191.667891,6.614
16,4/2/2011,479263.15,Apr,0,13.6,3.01,191.7625895,6.614
16,11/2/2011,466806.89,Nov,1,15,3.04,191.8572881,6.614
16,2/18/2011,491179.79,Feb,0,27.2,3.05,191.9178331,6.614
16,2/25/2011,475201.64,Feb,0,26.2,3.1,191.9647167,6.614
16,4/3/2011,484829.07,Apr,0,31.8,3.23,192.0116004,6.614
16,11/3/2011,457504.35,Nov,0,29.4,3.37,192.058484,6.614
16,3/18/2011,497373.49,Mar,0,36.5,3.41,192.1237981,6.614
16,3/25/2011,465279.68,Mar,0,32.6,3.41,192.1964844,6.614
16,1/4/2011,459756.11,Jan,0,35.8,3.46,192.2691707,6.339
16,8/4/2011,439276.5,Aug,0,38,3.53,192.3418571,6.339
16,4/15/2011,427855.24,Apr,0,34.6,3.61,192.4225954,6.339
16,4/22/2011,368600,Apr,0,40.7,3.64,192.5234638,6.339
16,4/29/2011,378100.31,Apr,0,37.8,3.66,192.6243322,6.339
